CTGRY_NM,FCLTY_NM,RDNMADR_NM,CTPRVN_CD,SIGNGU_CD,FCLTY_LO,FCLTY_LA,AREA_NM,HMPG_URL,TEL_NO,BASE_DE
오락실,VAMS,부산광역시 동래구 사직북로 4  사직동 자이언츠 파크 지하 1층 (사직동),26,26260,129.06128,35.196316,부산,,,2021-12-31
오락실,BBOKKI BAY3,부산광역시 동래구 서동중심로7번길 3  1층 (명장동),26,26260,129.103869,35.210438,부산,,,2021-12-31
오락실,SKY GAME,부산광역시 동래구 중앙대로 1523  SKHUBSKY 1층 B1-09호 (온천동),26,26260,129.085564,35.22142,부산,,,2021-12-31
오락실,게임존,부산광역시 동래구 중앙대로 1523  SKHUBSKY 6층 (온천동),26,26260,129.085564,35.22142,부산,,,2021-12-31
오락실,Funy Zone,부산광역시 동래구 중앙대로 1523 (온천동 SK허브스카이 (6층7호) (게임기 11대)),26,26260,129.085564,35.22142,부산,,,2021-12-31
오락실,월드 게임랜드,부산광역시 동래구 충렬대로 355 (안락동),26,26260,129.097808,35.198325,부산,,,2021-12-31
오락실,파크게임랜드,부산광역시 동래구 충렬대로395번길 63 (안락동 2층),26,26260,129.10255,35.199796,부산,,,2021-12-31
오락실,테크노월드 청소년게임장,부산광역시 동래구 충렬대로459번길 70 (안락동),26,26260,129.11056,35.197722,부산,,,2021-12-31
볼링장,화신볼링장,부산광역시 부산진구 당감서로 84,26,26230,129.037132,35.167726,부산,_,051-898-5051~2,2021-12-31
볼링장,아시아나타운볼링센터,부산광역시 부산진구 당감서로 84,26,26230,129.037132,35.167726,부산,_,_,2021-12-31
오락실,게임 디(GAME D),부산광역시 부산진구 동천로 4  6층 6002호 (전포동  지오플레이스),26,26230,129.063974,35.149402,부산,,,2021-12-31
볼링장,스매싱볼 부산점,부산광역시 부산진구 동천로 89,26,26230,129.062081,35.156576,부산,_,051-808-2231,2021-12-31
볼링장,범내골볼링센타,부산광역시 부산진구 범일로 181 사학연금회관,26,26230,129.058862,35.146211,부산,_,051-637-0163,2021-12-31
볼링장,로얄볼링장,부산광역시 부산진구 부전로 57,26,26230,129.054869,35.1548,부산,_,051-808-0600,2021-12-31
볼링장,성림볼링장,부산광역시 부산진구 부전로140번길 25,26,26230,129.057804,35.161075,부산,_,051-818-8981~2,2021-12-31
오락실,오복게임랜드,부산광역시 부산진구 부전로152번길 41  지하1층층 (부전동),26,26230,129.058332,35.160331,부산,,,2021-12-31
오락실,우주게임랜드,부산광역시 부산진구 서면로 49  2층 (부전동),26,26230,129.05754,35.155092,부산,,,2021-12-31
오락실,두꺼비게임랜드,부산광역시 부산진구 서면로 49  지하1층 (부전동),26,26230,129.05754,35.155092,부산,,,2021-12-31
오락실,우정게임랜드,부산광역시 부산진구 서면로68번길 16  지하1층 (부전동),26,26230,129.058225,35.156303,부산,,,2021-12-31
오락실,럭키볼 게임랜드,부산광역시 부산진구 서면로68번길 52 (부전동 지상1층),26,26230,129.058236,35.154644,부산,,,2021-12-31
볼링장,케이락볼링장,부산광역시 부산진구 서전로10번길 61,26,26230,129.06035,35.155104,부산,_,051-803-3001~2,2021-12-31
볼링장,서면볼링센터,부산광역시 부산진구 신천대로 252,26,26230,129.051041,35.16437,부산,_,051-802-3303,2021-12-31
오락실,DIO GAMES,부산광역시 부산진구 신천대로62번길 67  1층 (부전동),26,26230,129.058258,35.15377,부산,,,2021-12-31
VR테마파크,콩 VR 부산서면점,부산광역시 부산진구 중앙대로 672 삼정타워 11층 콩VR,26,26230,129.059641,35.152965,부산,"http://kong-vr.com/, http://www.instagram.com/kongvr_official, http://blog.naver.com/kongvr, http://www.facebook.com/kongvrofficial",070-4257-4057,2021-12-31
볼링장,락볼링장,부산광역시 부산진구 중앙대로 694 6층,26,26230,129.059609,35.154732,부산,_,051-804-5586,2021-12-31
VR테마파크,VR플러스 부산서면점,부산광역시 부산진구 중앙대로 698 지하1층,26,26230,129.05947,35.155021,부산,,070-4335-0563,2021-12-31
오락실,아이존팝 부산서면점,부산광역시 부산진구 중앙대로 704  동보프라자 지2층 (부전동),26,26230,129.059575,35.155498,부산,,,2021-12-31
오락실,마오락실,부산광역시 부산진구 중앙대로 903  1층 (양정동),26,26230,129.069307,35.171115,부산,,,2021-12-31
오락실,무사,부산광역시 부산진구 중앙대로680번가길 29  1층 (부전동),26,26230,129.060652,35.154722,부산,,,2021-12-31
볼링장,크라운스트라이크락볼링장,부산광역시 부산진구 중앙대로691번길 32 아르반호텔 5층 크라운스트라이크 락볼리장,26,26230,129.057281,35.154635,부산,_,051-804-7844,2021-12-31
VR테마파크,VR PLAYCE 부산서면점,부산광역시 부산진구 중앙대로702번길 21 3층VR PLAYCE,26,26230,129.060366,35.155536,부산,"http://blog.naver.com/vkcjsghkd868, http://instagram.com/vrplayce, https://www.facebook.com/VR-Playce-%EC%84%9C%EB%A9%B4%EC%A0%90-119821626076371/",051-804-5141,2021-12-31
볼링장,락킴스볼링장,부산광역시 부산진구 중앙대로702번길 43,26,26230,129.061476,35.155653,부산,_,051-818-5586,2021-12-31
볼링장,프라이빗룸볼링,부산광역시 부산진구 중앙대로702번길 43 3층 302호,26,26230,129.061476,35.155653,부산,_,051-808-0046,2021-12-31
볼링장,서면스크린볼링,부산광역시 부산진구 중앙대로702번길 43 3층 302호,26,26230,129.061476,35.155653,부산,_,_,2021-12-31
오락실,팡팡게임랜드,부산광역시 부산진구 중앙대로755번길 16  지하1층 (부전동),26,26230,129.060088,35.160325,부산,,,2021-12-31
오락실,스마일 스토리,부산광역시 북구 구남로14번길 66  1층 (구포동),26,26320,128.9968,35.200803,부산,,,2021-12-31
볼링장,월드볼링장,부산광역시 북구 금곡대로 458 금곡월드프라자,26,26320,129.013279,35.249088,부산,_,051-361-1600,2021-12-31
볼링장,화명락볼링장,부산광역시 북구 금곡대로285번길 13 B2 201호,26,26320,129.012736,35.233706,부산,https://hmlockbowling.modoo.at/,051-334-1661,2021-12-31
볼링장,레인보우스퀘어락볼링장,부산광역시 북구 금곡대로8번길 33,26,26320,129.007221,35.211479,부산,_,051-343-9678~9,2021-12-31
오락실,팡팡이야기,부산광역시 북구 덕천1길 32  1층 (덕천동),26,26320,129.00741,35.209846,부산,,,2021-12-31
VR테마파크,쇼미더vr 덕천점,부산광역시 북구 덕천1길 37,26,26320,129.007622,35.210124,부산,,051-997-0448,2021-12-31
VR테마파크,Showme the VR,부산광역시 북구 덕천1길 37,26,26320,129.007622,35.210124,부산,,051-977-0448,2021-12-31
볼링장,현대레포션볼링센터,부산광역시 북구 덕천로259번길 5 5 현대레포션,26,26320,129.03209,35.210846,부산,_,051-333-3500,2021-12-31
오락실,화명 게임랜드,부산광역시 북구 화명대로 10  208호 (화명동  상뜨레-뷰),26,26320,129.009213,35.234808,부산,,,2021-12-31
볼링장,비앤락볼링장,부산광역시 북구 화명대로 32,26,26320,129.011483,35.234546,부산,_,051-362-7799,2021-12-31
오락실,JYP코인게임멀티샵,부산광역시 사상구 가야대로366번길 13 (주례동),26,26530,129.012791,35.150499,부산,,,2021-12-31
오락실,J게임랜드 오락실,부산광역시 사상구 가야대로366번길 14  1층 (주례동),26,26530,129.012494,35.150465,부산,,,2021-12-31
오락실,장난감이야기,부산광역시 사상구 가야대로366번길 26 (주례동),26,26530,129.012651,35.149815,부산,,,2021-12-31
오락실,스타게임랜드,부산광역시 사상구 광장로81번길 30 (괘법동),26,26530,128.984978,35.163979,부산,,,2021-12-31
오락실,우주게임랜드,부산광역시 사상구 광장로81번길 35 (괘법동),26,26530,128.984462,35.163938,부산,,,2021-12-31
오락실,X-게임랜드,부산광역시 사상구 광장로81번길 55 (괘법동),26,26530,128.983979,35.16487,부산,,,2021-12-31
오락실,스피드게임랜드,부산광역시 사상구 괘감로 100 (감전동),26,26530,128.985268,35.157063,부산,,,2021-12-31
볼링장,우성볼링장,부산광역시 사상구 괘감로 131,26,26530,128.988762,35.156466,부산,_,051-311-1100~3,2021-12-31
오락실,브릭스,부산광역시 사상구 낙동대로 733 (엄궁동  롯데마트엄궁점),26,26530,128.968368,35.127588,부산,,,2021-12-31
오락실,찬스게임랜드,부산광역시 사상구 대동로 111 (학장동),26,26530,128.979711,35.139332,부산,,,2021-12-31
볼링장,반도볼링장,부산광역시 사상구 대동로 98 학장반도보라타운,26,26530,128.9783,35.137027,부산,_,051-326-0161~2,2021-12-31
볼링장,우신프라자볼링장,부산광역시 사상구 백양대로 884 우신모라아파트,26,26530,128.991423,35.183991,부산,_,051-317-4120,2021-12-31
오락실,스타게임랜드,부산광역시 사상구 백양대로 893 (모라동),26,26530,128.9907,35.18589,부산,,,2021-12-31
볼링장,한울볼링장,부산광역시 사상구 사상로 149,26,26530,128.987192,35.159093,부산,_,051-322-5094,2021-12-31
오락실,사상게임랜드,부산광역시 사상구 사상로 194 (괘법동),26,26530,128.984775,35.162556,부산,,,2021-12-31
볼링장,세븐락볼링장,부산광역시 사상구 사상로 196,26,26530,128.984788,35.162736,부산,_,051-316-3585,2021-12-31
오락실,라온플러스 게임존,부산광역시 사상구 사상로 201  서부시외버스터미널 (괘법동),26,26530,128.982522,35.163223,부산,,,2021-12-31
오락실,헤라게임랜드,부산광역시 사상구 사상로 201 (괘법동),26,26530,128.982522,35.163223,부산,,,2021-12-31
오락실,그랜드게임랜드,부산광역시 사상구 사상로 226-1  잭니클라우스상설 3층 (괘법동),26,26530,128.983336,35.165254,부산,,,2021-12-31
오락실,파크게임랜드,부산광역시 사상구 사상로 227 (괘법동),26,26530,128.982876,35.165285,부산,,,2021-12-31
오락실,동경게임랜드,부산광역시 사상구 사상로 228  조인어스 2층 (괘법동),26,26530,128.983316,35.165389,부산,,,2021-12-31
오락실,롯데게임랜드,부산광역시 사상구 사상로 474 (모라동),26,26530,128.987481,35.186682,부산,,,2021-12-31
오락실,에이스 게임랜드,부산광역시 사상구 사상로 524 (모라동),26,26530,128.98963,35.190928,부산,,,2021-12-31
오락실,대박게임랜드,부산광역시 사상구 사상로 526 (모라동  자원재활용마트),26,26530,128.989588,35.191091,부산,,,2021-12-31
오락실,장산게임랜드,부산광역시 사상구 사상로224번길 9 (괘법동),26,26530,128.983754,35.165296,부산,,,2021-12-31
오락실,로얄게임랜드,부산광역시 사상구 사상로309번길 8  로망스커피 (덕포동),26,26530,128.982941,35.17254,부산,,,2021-12-31
볼링장,락볼링장,부산광역시 사상구 삼덕로 71,26,26530,128.984672,35.174059,부산,_,_,2021-12-31
볼링장,PBA볼링장,부산광역시 사상구 삼덕로 71,26,26530,128.984672,35.174059,부산,_,051-302-4800,2021-12-31
오락실,장난감세상,부산광역시 사상구 삼덕로46번길 108 (삼락동),26,26530,128.980432,35.169298,부산,,,2021-12-31
오락실,스마일스토리,부산광역시 사상구 새벽시장로 56 (감전동  왕궁쟁반짜장),26,26530,128.979987,35.15505,부산,,,2021-12-31
오락실,철권게임랜드,부산광역시 사상구 학감대로 109-43 (학장동),26,26530,128.987377,35.139017,부산,,,2021-12-31
오락실,롯데게임랜드,부산광역시 사상구 학감대로 130 (학장동),26,26530,128.988246,35.142787,부산,,,2021-12-31
오락실,나자바바라,부산광역시 사하구 괴정로270번길 13  1층 (괴정동),26,26380,128.991062,35.096243,부산,,,2021-12-31
오락실,GAME PARK,부산광역시 사하구 낙동남로 1413  10층 (하단동  아트몰링),26,26380,128.966476,35.106763,부산,,,2021-12-31
오락실,에이스게임랜드,부산광역시 사하구 낙동대로 232  203 204호 (괴정동  창우블루빌상가),26,26380,128.991546,35.09998,부산,,,2021-12-31
볼링장,하단펑키락볼링센터,부산광역시 사하구 낙동대로 487,26,26380,128.96695,35.107895,부산,_,051-291-6114~5,2021-12-31
볼링장,하단펑키락볼링센터,부산광역시 사하구 낙동대로 487,26,26380,128.96695,35.107895,부산,_,051-291-6114~5,2021-12-31
볼링장,정석볼링센터,부산광역시 사하구 낙동대로 542,26,26380,128.964733,35.112437,부산,_,051-293-6001~2,2021-12-31
오락실,타임스페이스오락실,부산광역시 사하구 낙동대로516번길 37  지상1층 (하단동),26,26380,128.965591,35.11262,부산,,,2021-12-31
오락실,장난감이야기 하단점,부산광역시 사하구 낙동대로519번길 14  1층 (하단동),26,26380,128.964687,35.110373,부산,,,2021-12-31
오락실,J.Y.P멀티게임샾,부산광역시 사하구 낙동대로519번길 22  1층 (하단동),26,26380,128.964139,35.110468,부산,,,2021-12-31
오락실,앤죠이 비디오게임,부산광역시 사하구 낙동대로549번길 11 (하단동),26,26380,128.963197,35.112395,부산,,,2021-12-31
오락실,디즈니 게임랜드,부산광역시 사하구 낙동대로550번길 1 (하단동),26,26380,128.964281,35.113189,부산,,,2021-12-31
볼링장,레인보우파크락볼링장,부산광역시 사하구 다대동로 20 5층 볼링장,26,26380,128.971973,35.055158,부산,_,051-265-9678,2021-12-31
오락실,장난감 이야기 신평점,부산광역시 사하구 다대로130번길 65 (신평동),26,26380,128.976501,35.092034,부산,,,2021-12-31
오락실,장난감이야기,부산광역시 사하구 다대로142번길 30  1층 (신평동),26,26380,128.976802,35.090581,부산,,,2021-12-31
오락실,고바우 게임장,부산광역시 사하구 옥천로75번길 17  지상1층 (감천동),26,26380,129.008765,35.093681,부산,,,2021-12-31
오락실,D 게임랜드,부산광역시 사하구 장림번영로 50  1층 102호 (장림동  지원시티파크 아파트),26,26380,128.970813,35.080272,부산,,,2021-12-31
볼링장,스타볼링장,부산광역시 사하구 장평로 440,26,26380,128.986591,35.09746,부산,_,051-208-0758,2021-12-31
볼링장,코스모스 볼링장,부산광역시 사하구 장평로 7,26,26380,128.976367,35.06877,부산,_,051-265-4455~7,2021-12-31
볼링장,ABC볼링센터,부산광역시 서구 구덕로 102-1,26,26140,129.024224,35.096833,부산,"http://busanabc.modoo.at/, http://allcloud.co.kr/abcbowling",051-241-3001,2021-12-31
오락실,장난감세상,부산광역시 서구 구덕로296번길 32 (동대신동2가),26,26140,129.019355,35.110999,부산,,,2021-12-31
오락실,나자바바라 서대신점,부산광역시 서구 대영로 32  1층 (서대신동1가),26,26140,129.014936,35.109332,부산,,,2021-12-31
오락실,나자바바라 서대신점 미니,부산광역시 서구 대영로30번길 9  1층 (서대신동1가),26,26140,129.014702,35.109055,부산,,,2021-12-31
볼링장,송도시민볼링센터,부산광역시 서구 충무대로 133,26,26140,129.024476,35.081876,부산,_,051-245-5530,2021-12-31
볼링장,더 레드락 볼링장,부산광역시 수영구 광남로 96 돈비치관광호텔 지하 1~2층,26,26500,129.115064,35.15043,부산,"https://blog.naver.com/redrockbs12, https://www.facebook.com/REDROCK.B",051-753-6766,2021-12-31
볼링장,비치볼링장,부산광역시 수영구 남천동로 82,26,26500,129.113594,35.144035,부산,_,051-626-1100~2,2021-12-31
볼링장,킴스볼링앤펍,부산광역시 수영구 민락수변로 29 9층  10층,26,26500,129.12464,35.15328,부산,_,051-714-2981,2021-12-31
오락실,팔도 게임장,부산광역시 수영구 수영로 708-1  1층 (광안동),26,26500,129.116977,35.167584,부산,,,2021-12-31
오락실,시티헌터,부산광역시 수영구 수영로464번길 12  1층 (남천동),26,26500,129.110893,35.147133,부산,,,2021-12-31
